,Name,Season,% shots 2pt J,% shots at rim,%assisted 2pt J,%assisted 3s,%assisted at rim,%of shots 3pt,2P%,2PA,2PM,3P%,3PA,3PAr,3PM,AST,ATr,A_Score,Age,Agility,Ast/TO,BLK,Born,DEF,D_Score,Drafted,Drafted_x,Drafted_y,FG%,FG% 2pt Jumpers,FG% at rim,FGA,FGM,FGM_z,FT%,FT/FGA,FTA,FTA/FGA,FTM,FTr,GP,Height,IS_Score,League,MIN,Max_Vert,NS_Vert,OFF,OS_Score,PF,PPM,PPS,PTS,P_Score,Pick,STL,Speed,TOV,TOV%,TRB,TS,TS%,Url,WS,WSPredict,WSTOT,Weight,Wingspan,eFG,eFG%,index
372,Bernard James,2017.0,,,,,,,0.0,5.13558627982,0.0,0.0,0.0,0.0,0.0,0.0,,4.37851829307,31.90022831,11.84,0.0,2.35915837437,1985.09977169,0.0,1.12729730624,2012.0,2012.0,2012.0,0.0,,,4.96612551803,0.0,0.636731060038,0.5,2.0,13.782180615,,2.5315811964,1.20328554473,,208.0,4.72441136908,Non-NBA,16.0,32.5,22.5,2.59409683296,0.295719848117,0.0,1.81393646611,1.0,4.01977139978,1.00390541153,33.0,2.35915837437,3.4,0.0,0.0,2.85013313582,0.238022887324,0.266,http://basketball.realgm.com/player/Bernard-James/Summary/23527,,0.84,1.79,104.0,87.0,0.0,0.0,290.0
373,Bernard Robinson,2003.0,,,,,,,0.409433776006,11.8736929128,4.96360907625,0.281526644271,1.69169913994,0.128398424539,0.476253762532,4.90117339969,1.054823126,9.85037123386,22.01484018,,0.98,0.77019854841,1980.98515982,6.19138001615,2.5158833399,2004.0,2004.0,2004.0,0.397589227523,,,13.3035284056,5.29167536547,0.676254518257,0.833,0.35,6.05804592428,,2.33884245792,0.210143114714,,198.0,11.4574282662,Non-NBA,933.0,,,2.03468629538,1.46049835144,5.61646435428,1.69846666667,1.23,13.2830065887,2.99607521205,45.0,1.76458134668,,4.25882305127,23.9,8.23727127679,0.461169863043,0.527,http://basketball.realgm.com/player/Bernard-Robinson/Summary/400,,0.83,1.69,95.0,81.1191668928,0.412449847645,0.475,
374,Bernard Robinson,2004.0,,,,,,,0.412535547037,12.1926510997,5.13555770532,0.216304929029,2.29500542306,0.161908184173,0.494869163955,5.50730733784,1.50427149391,9.85037123386,23.01484018,,1.4,0.346880736395,1980.98515982,6.3416417519,2.5158833399,2004.0,2004.0,2004.0,0.38253573784,,,14.3125930003,5.47764464728,0.676254518257,0.77,0.35,6.58797961346,,2.35163504412,0.212414113793,,198.0,11.4574282662,Non-NBA,1095.0,,,1.42455221343,1.46049835144,5.24303377593,1.69119413919,1.18,13.7806467232,2.99607521205,45.0,2.46366052301,,3.35569328226,18.68,7.76968690801,0.444078904767,0.507,http://basketball.realgm.com/player/Bernard-Robinson/Summary/400,,0.83,1.69,95.0,81.1191668928,0.396925248809,0.457,
375,Bernard Robinson,2012.0,,,,,,,0.446518900586,8.51462193644,3.71587532692,0.323759571611,2.84215554837,0.645967952354,0.901407001389,3.37902722847,1.63267862387,9.85037123386,31.01484018,,1.55,0.210632852955,3961.97031964,5.10438142169,2.5158833399,2004.0,2004.0,2004.0,0.4146007607,,,12.0224813544,4.70376117555,1.16649417551,0.757891512253,0.56,4.7381633915,,0.965942987921,0.127399041081,,198.0,11.4574282662,Non-NBA,1338.4,,,1.21419141937,1.46049835144,5.14680533359,3.42342877419,2.65,11.3090018406,2.99607521205,45.0,1.27505738235,,2.37120973188,42.84,6.40851828824,1.01585802135,1.179,http://basketball.realgm.com/player/Bernard-Robinson/Summary/400,,0.83,1.69,95.0,81.1191668928,0.963378305107,1.107,
376,Bernard Robinson,2013.0,,,,,,,0.379737020445,9.23521243958,3.40652849314,0.22020721258,3.06931433724,0.246179484408,0.642201645431,2.53845083361,0.821493109589,9.85037123386,32.01484018,,0.79,0.448857151659,1980.98515982,3.61093855996,2.5158833399,2004.0,2004.0,2004.0,0.340024512779,,,12.8457094468,4.13796457264,0.572198228301,0.765,0.16,2.92711570819,,0.534378220535,0.0715260735408,,198.0,11.4574282662,Non-NBA,319.8,,,2.71486893917,1.46049835144,4.50185598294,1.8160615838,0.99,9.16160660362,2.99607521205,45.0,1.34657145498,,1.73272378749,14.45,6.20311022017,0.382608733447,0.462,http://basketball.realgm.com/player/Bernard-Robinson/Summary/400,,0.83,1.69,95.0,81.1191668928,0.362317058199,0.433,
377,Bismack Biyombo,2011.0,,,,,,,0.484017888266,8.66186649294,4.23642394066,0.0,0.0,0.0,0.0,0.902135509986,0.251729869908,11.6086682049,18.34269406,,0.17,5.97468830407,1992.65730594,8.07137164001,3.42779718384,2011.0,2011.0,2011.0,0.484461117465,,,8.81104680709,4.38796649412,0.680251577437,0.553,0.81,9.47417985053,,2.36127978576,0.508819257408,,206.0,13.1907345769,Non-NBA,239.4,,17.6,4.56483897311,0.882381989018,4.56023745754,2.0722019931,1.55,11.4589296858,3.00027398774,7.0,0.781073167122,,3.27488131849,23.37,12.8786887384,0.506359053494,0.572,http://basketball.realgm.com/player/Bismack-Biyombo/Summary/24340,,5.15106244363,17.9815710956,116.0,90.0,0.488308787201,0.552,298.0
378,Blake Griffin,2008.0,,,,,,,0.50442789247,17.1547574838,8.83510604365,0.0,0.0859445416582,0.00527036959736,0.0,3.04204698273,0.824569199506,15.8341455947,18.79223744,10.95,0.77,1.09766919206,1989.20776256,9.5745557793,3.58185001635,2009.0,2009.0,2009.0,0.507391152274,,,16.4657165624,8.3556143993,0.676254518257,0.595,0.58,12.487168198,,3.4406338522,0.349971574427,,208.0,19.4369349065,Non-NBA,938.0,35.5,19.0,5.15320706439,2.79387157789,6.38117419369,1.62213427562,1.49,19.9551309177,4.67317877913,1.0,1.59595653589,3.28,3.38148900644,15.55,14.7693833084,0.514339027624,0.585,http://basketball.realgm.com/player/Blake-Griffin/Summary/1596,,11.7578787879,63.6616037296,114.0,83.0,0.498072930893,0.573,302.0
379,Blake Griffin,2009.0,,,,,,,0.578587373887,17.7882051208,10.5082203624,0.274921913614,0.291172006085,0.0169848592264,0.0800201711948,3.10543681716,0.748614041114,15.8341455947,19.79223744,10.95,0.7,1.30316914576,1989.20776256,13.5708713485,3.58185001635,2009.0,2009.0,2009.0,0.580002102512,,,17.3097611226,10.0383099263,0.676254518257,0.588,0.71,16.0809805479,,4.3783672516,0.428717189543,,208.0,19.4369349065,Non-NBA,1165.0,35.5,19.0,4.93118764793,2.79387157789,5.14733730587,1.73478200692,1.73,24.3941129117,4.67317877913,1.0,1.42000715217,3.28,3.80219074183,15.81,18.5323253704,0.571955205379,0.648,http://basketball.realgm.com/player/Blake-Griffin/Summary/1596,,11.7578787879,63.6616037296,114.0,83.0,0.57204576189,0.658,302.0
380,Blake Stepp,2003.0,,,,,,,0.410586595919,6.21795311872,2.46834675775,0.322786074006,6.84714328201,0.482590140986,2.19185809517,7.82229671252,2.20116756618,,20.90844749,,1.8,0.124686634917,1982.09155251,3.45968273201,,2004.0,,,0.383903196829,,,14.6482505985,5.1883724662,0.600339849436,0.833,0.43,8.59300715816,,2.634584992,0.225751060807,,193.0,,Non-NBA,1172.0,,,0.768529809962,,3.6966814486,1.72773234201,1.46,16.2124954202,,58.0,2.01165124074,,3.38202603444,18.37,4.27798598057,0.522255724826,0.607,http://basketball.realgm.com/player/Blake-Stepp/Summary/419,,0.0,,87.0,79.0707030823,0.482200357826,0.552,
381,Blake Stepp,2004.0,,,,,,,0.455954797595,5.0937346322,2.24549485946,0.301160208006,6.47648081425,0.510010851063,1.93388255412,8.9506811572,2.72187387216,,21.90844749,,2.23,0.136469798554,1982.09155251,4.30636401394,,2004.0,,,0.383903196829,,,13.1103551793,4.64029702912,0.600339849436,0.83,0.32,5.72952259975,,1.75002208601,0.168180007148,,193.0,,Non-NBA,1065.0,,,1.0414331969,,3.55559864751,1.737152,1.36,13.5553277065,,58.0,1.46783783077,,3.1295641349,19.56,5.40554187719,0.508453857246,0.592,http://basketball.realgm.com/player/Blake-Stepp/Summary/419,,0.0,,87.0,79.0707030823,0.480430232266,0.55,
382,Bobby Jones,2003.0,,,,,,,0.38875530247,8.33676778706,3.30904079378,0.165118266435,1.37535188582,0.145267330078,0.226785318074,2.31029513907,1.31007457195,5.12493008937,18.97808219,11.23,1.22,0.810727492686,1984.02191781,5.31578004342,0.908666648579,2006.0,2006.0,2006.0,0.356856255439,,,9.55981043106,3.41395117092,0.676254518257,0.768,0.58,7.25696416912,,2.58244696666,0.350312104045,,201.0,5.45987652154,Non-NBA,514.0,34.5,28.5,3.31404040309,1.04399726998,12.1567319705,1.84982648402,1.29,9.99154573157,1.53729551164,37.0,1.62525661346,3.28,1.61636939266,13.16,8.65841184488,0.443479053873,0.504,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.365116934857,0.42,310.0
383,Bobby Jones,2004.0,,,,,,,0.512891938826,12.3868548929,6.48656857875,0.103198916522,0.367832143207,0.0303277408408,0.0379079939718,1.37919381436,0.791274032427,5.12493008937,19.97808219,11.23,0.74,0.76792434335,1984.02191781,4.86090235636,0.908666648579,2006.0,2006.0,2006.0,0.504734654094,,,12.2465292755,6.18208937122,0.676254518257,0.664,0.57,9.21198119444,,2.83433156636,0.347127853416,,201.0,5.45987652154,Non-NBA,763.0,34.5,28.5,3.09183602151,1.04399726998,9.50995719864,1.863776,1.53,15.1948477417,1.53729551164,37.0,1.9146095917,3.28,1.59759818382,10.49,7.97962625515,0.527443817419,0.6,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.497375740338,0.572,310.0
384,Bobby Jones,2005.0,,,,,,,0.446096709585,9.88823088658,4.50376487027,0.426830718733,2.42248543523,0.199463218608,1.03191216034,2.76127958027,1.36310139986,5.12493008937,20.97808219,11.23,1.27,0.515659590703,1984.02191781,4.86508068878,0.908666648579,2006.0,2006.0,2006.0,0.453375689292,,,12.2631420685,5.553845593,0.676254518257,0.68,0.48,7.71866146805,,2.4316471751,0.290462237887,,201.0,5.45987652154,Non-NBA,865.0,34.5,28.5,3.80097245115,1.04399726998,8.42218819341,1.87219858156,1.47,14.6463937428,1.53729551164,37.0,1.59036490758,3.28,1.85674126083,12.35,8.70151662631,0.525011474798,0.598,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.496320301104,0.571,310.0
385,Bobby Jones,2006.0,,,,,,,0.486587762696,7.56380508268,3.75776486889,0.272445139617,3.59970884294,0.318250937361,0.978033685276,2.11046794269,0.701116748732,5.12493008937,21.97808219,11.23,0.65,0.602817407441,1984.02191781,4.37106046813,0.908666648579,2006.0,2006.0,2006.0,0.418841212959,,,11.4209200441,4.78074283116,0.676254518257,0.746,0.49,7.38225030635,,2.55058079513,0.298288919108,,201.0,5.45987652154,Non-NBA,874.0,34.5,28.5,3.16329216119,1.04399726998,7.52057509258,1.82886567164,1.44,13.3240496051,1.53729551164,37.0,1.84146517341,3.28,2.7590374078,18.28,7.56316780669,0.510430394804,0.581,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.463576292396,0.533,310.0
386,Bobby Jones,2010.0,,,,,,,0.445588047468,7.75271763674,3.36392117006,0.404800764633,5.63687489315,0.860450644309,2.04792028118,1.15699019392,1.88635431542,5.12493008937,25.97808219,11.23,1.51,0.761478392235,3968.04383562,4.85027530636,0.908666648579,2006.0,2006.0,2006.0,0.418425432319,,,12.6800640576,5.34101216887,1.35753527932,0.784955983494,0.69,6.40454221048,,2.40802068621,0.284331820599,,201.0,5.45987652154,Non-NBA,581.6,34.5,28.5,2.27913979556,1.04399726998,7.60988565656,3.61431933121,2.73,14.4303916808,1.53729551164,37.0,2.04491644622,3.28,2.63175336511,28.13,7.01523665152,1.03439143342,1.183,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.964170747998,1.082,310.0
387,Bobby Jones,2011.0,,,,,,,0.443251147017,6.30707401687,2.75686688021,0.323020444608,4.94564234107,0.43562012871,1.41164943628,1.4082991455,0.491207508782,5.12493008937,26.97808219,11.23,0.31,0.685361159548,1984.02191781,4.74985374573,0.908666648579,2006.0,2006.0,2006.0,0.378384508153,,,10.5316663228,4.04721801296,0.698558797714,0.745,0.48,6.50309715331,,2.37415355989,0.350971979922,,201.0,5.45987652154,Non-NBA,449.0,34.5,28.5,2.28479371847,1.04399726998,6.95810876327,1.88363220145,1.35,11.3171761032,1.53729551164,37.0,3.27629731545,3.28,2.47968691447,20.09,6.91777944204,0.49057058626,0.557,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.447263525698,0.496,310.0
388,Bobby Jones,2012.0,,,,,,,0.441948852341,8.10822582275,3.45200395156,0.351207329084,2.15086757755,0.215769084444,0.704328050796,3.3296358492,0.649768563914,5.12493008937,27.97808219,11.23,0.51,0.498715531935,1984.02191781,7.03364185751,0.908666648579,2006.0,2006.0,2006.0,0.421269752737,,,10.3679931872,4.25537341761,0.538359947101,0.709,0.75,11.9433522243,,2.5152911159,0.405655214442,,201.0,5.45987652154,Non-NBA,1184.0,34.5,28.5,2.85474299766,1.04399726998,8.08734840153,1.94470956857,1.62,12.3336053634,1.53729551164,37.0,2.52291386744,3.28,2.74128145193,20.98,9.91075357215,0.511892318312,0.607,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.462427797296,0.541,310.0
389,Bobby Jones,2013.0,21.5,19.3,50.0,95.8,28.6,59.3,0.408371657931,7.6760671467,3.09123739559,0.305859983488,5.00623131768,0.390915505665,1.35089199123,1.25239497506,0.359474585971,5.12493008937,28.97808219,11.23,0.23,0.624631608907,1984.02191781,6.7614408818,0.908666648579,2006.0,2006.0,2006.0,0.357955297619,20.7,53.8,11.879833109,4.32092651616,0.698558797714,0.703,0.42,6.43692979063,27.4,2.21655600097,0.307976604737,,201.0,5.45987652154,Non-NBA,1091.0,34.5,28.5,4.03279682607,1.04399726998,6.62101211226,1.82266329114,1.22,11.552090044,1.53729551164,37.0,1.70698869341,3.28,3.01328393144,21.68,10.532363121,0.453586354085,0.515,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.417162960552,0.462,310.0
390,Bobby Jones,2014.0,14.7,13.7,0.0,95.7,25.0,71.6,0.461770701923,8.20898025753,3.74861233441,0.385852892221,4.80174642671,0.787995632039,1.64441705602,2.51088542302,1.88093694721,5.12493008937,29.97808219,11.23,1.36,0.403107266447,3968.04383562,5.41573023073,0.908666648579,2006.0,2006.0,2006.0,0.426262084379,7.1,61.5,12.3373868161,5.3225071408,1.35753527932,0.724910167262,0.87,6.97558132902,24.2,2.41264022884,0.309037568801,,201.0,5.45987652154,Non-NBA,1064.2,34.5,28.5,2.42343203934,1.04399726998,6.31532977122,3.54386809828,2.68,14.1113402028,1.53729551164,37.0,1.57188148991,3.28,2.11074825543,27.25,7.73519675214,0.981885692176,1.122,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.916253595963,1.027,310.0
391,Bobby Jones,2015.0,,,,,,,0.434402300701,8.19934584343,3.46585072401,0.288637772445,5.46980869119,0.844938006581,1.4435946366,3.1694048323,2.12991670986,5.12493008937,30.97808219,11.23,1.61,0.241679506703,3968.04383562,5.80925350309,0.908666648579,2006.0,2006.0,2006.0,0.374539430992,,,13.1249545436,4.96822040719,1.35753527932,0.685411968707,0.92,7.95955911229,,2.54521641005,0.318490761265,,201.0,5.45987652154,Non-NBA,1239.9,34.5,28.5,2.48008091943,1.04399726998,6.4795715,3.53956144298,2.6,13.7367169263,1.53729551164,37.0,2.06864435947,3.28,2.75268407385,34.24,8.19528191076,0.945068772951,1.081,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.877494839811,0.985,310.0
392,Bobby Jones,2016.0,,,,,,,0.477362255562,8.83715047898,4.1600478623,0.317973250161,4.73105983313,0.345002922691,1.32958954459,1.67770309298,0.589786031127,5.12493008937,31.97808219,11.23,0.38,0.384906794924,1984.02191781,7.05001457759,0.908666648579,2006.0,2006.0,2006.0,0.414801796497,,,12.7209044428,5.3577024773,0.698558797714,0.661,0.51,8.44436368853,,2.73174605299,0.377309928674,,201.0,5.45987652154,Non-NBA,689.0,34.5,28.5,3.51801540851,1.04399726998,6.87720684717,1.87344240621,1.38,14.0170581481,1.53729551164,37.0,2.41500874285,3.28,2.46029709818,16.94,10.3790495792,0.496558172797,0.564,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.470341050382,0.521,310.0
393,Bobby Jones,2017.0,,,,,,,0.41047913098,6.88647434291,2.72308660561,0.288956294564,4.12867436179,0.380065408298,1.11152751381,3.75577820753,0.889001535171,5.12493008937,32.97808219,11.23,0.7,0.561598025433,1984.02191781,8.32609716182,0.908666648579,2006.0,2006.0,2006.0,0.35626419971,,,11.2985454063,3.92891352074,0.538359947101,0.775,0.64,11.0854641714,,2.5516181584,0.345507017841,,201.0,5.45987652154,Non-NBA,578.0,34.5,28.5,2.74846972006,1.04399726998,7.0123819706,1.87283503457,1.47,12.183377178,1.53729551164,37.0,1.31039539268,3.28,2.26002379473,17.25,11.0917102808,0.48179718039,0.571,http://basketball.realgm.com/player/Bobby-Jones/Summary/101,,0.59,1.18,98.0,81.0,0.413596323406,0.484,310.0
394,Bobby Portis,2012.0,,,,,,,0.421982098318,11.0525009069,4.6542018609,0.0,0.0,0.0,0.0,1.97293412676,1.41348236864,8.56448651921,16.89200913,11.71,,0.546199499176,1995.10799087,9.50993452433,1.95716061551,2015.0,2015.0,2015.0,0.44238337024,,,11.5147978351,4.98405918965,0.582997621455,0.75,,4.93212777795,,1.33244919272,0.182706838211,,211.0,10.2917154302,Non-NBA,108.0,31.5,30.5,3.47074728772,1.78044946198,6.33106151438,2.25280276817,,11.5866401083,2.64783013398,22.0,1.96631819703,3.56,1.26401478192,,13.5256789567,0.481465079681,,http://basketball.realgm.com/player/Bobby-Portis/Summary/41433,,3.79289491683,2.676,112.0,86.0,0.443720048258,,311.0
395,Bobby Portis,2014.0,52.8,36.7,60.7,88.9,53.8,10.4,0.469803227721,13.5985643984,6.52284635962,0.225386433683,1.29491686766,0.0902634185474,0.291166609866,2.35409266373,1.31235693183,8.56448651921,18.89200913,11.71,1.22,2.08176417746,1995.10799087,6.42339602076,1.95716061551,2015.0,2015.0,2015.0,0.450719191112,36.5,78.4,14.4855009247,6.53410426743,0.676254518257,0.737,0.37,7.08161010426,37.3,2.41890555101,0.225604593882,,211.0,10.2917154302,Non-NBA,918.0,31.5,30.5,3.78209045091,1.78044946198,4.16209710573,1.81512824228,1.32,15.576204773,2.64783013398,22.0,1.54566298998,3.56,1.64414742025,9.93,10.2373420307,0.491857017108,0.562,http://basketball.realgm.com/player/Bobby-Portis/Summary/41433,,3.79289491683,2.676,112.0,86.0,0.455113637567,0.524,311.0
396,Bobby Portis,2015.0,52.6,41.0,62.0,92.9,48.6,6.4,0.473461159662,18.3236535474,8.85777246265,0.385551152125,1.02959911043,0.0556442455344,0.39613758706,1.72950489582,0.807099513074,8.56448651921,19.89200913,11.71,0.75,1.68588028245,1995.10799087,7.33464352454,1.95716061551,2015.0,2015.0,2015.0,0.474627674727,37.6,75.4,18.6832019431,8.87399436965,0.676254518257,0.737,0.33,8.18829647292,33.5,2.79651050235,0.20225147414,,211.0,10.2917154302,Non-NBA,1076.0,31.5,30.5,5.11568808307,1.78044946198,4.73232449588,1.77059310345,1.35,20.5000522256,2.64783013398,22.0,1.5063653821,3.56,1.96410129251,9.39,12.4963553236,0.509336950512,0.582,http://basketball.realgm.com/player/Bobby-Portis/Summary/41433,,3.79289491683,2.676,112.0,86.0,0.479243399949,0.552,311.0
397,Bogdan Bogdanovic,2010.0,,,,,,,0.472804706028,4.60262063988,2.16940677185,0.270189112615,8.0382088455,0.67707537253,2.11298275064,3.18689197513,0.885874319551,,17.37009132,,,0.716256155211,1992.62990868,5.28256744144,,2014.0,,,0.325749654783,,,13.0478136563,4.17624452849,0.560054554143,0.615,,2.74726166201,,0.482027447138,0.069983858491,,198.0,,Non-NBA,213.0,35.8,,1.92532896577,,7.25307481825,2.15323244944,,10.1039317333,,27.0,1.55188833628,,2.01969984481,,7.35687366993,0.412707765902,,http://basketball.realgm.com/player/Bogdan-Bogdanovic/Summary/24809,,0.0,,93.0,83.0,0.408618287566,,313.0
398,Bogdan Bogdanovic,2011.0,,,,,,,0.409976047443,5.57438195809,2.28564665666,0.381419052882,3.95468801631,0.431992636387,1.4149155695,3.83798620362,1.10820200606,,18.37009132,,,1.24475903593,1992.62990868,5.27176926907,,2014.0,,,0.38110613828,,,9.81470960963,3.55410491531,0.569937820415,0.588,,4.82783383935,,0.834814173228,0.176708508418,,198.0,,Non-NBA,156.916666667,35.8,,2.0105424522,,6.9391852683,2.21762389901,,9.15791858447,,27.0,1.52137215502,,2.04538325666,,7.37288219707,0.47075289782,,http://basketball.realgm.com/player/Bogdan-Bogdanovic/Summary/24809,,0.0,,93.0,83.0,0.4486800261,,313.0
399,Bogdan Bogdanovic,2012.0,,,,,,,0.445803173942,5.95225369665,2.63016268468,0.376137894576,5.15959488747,1.30920818399,1.88528216084,5.71885483167,10.8448310634,,19.37009132,,8.1,0.489333100645,5977.88972604,3.9402313726,,2014.0,,,0.401064449162,,,11.6465278594,4.50859309418,1.81696133243,0.800082712464,0.48,4.01028939226,,0.904688026807,0.121852621949,,198.0,,Non-NBA,395.95,35.8,,0.895528116826,,5.71990217404,5.61831278366,2.57,11.4532017896,,27.0,1.19185621166,,2.81102231962,32.03,4.90792121289,1.52433252716,1.162,http://basketball.realgm.com/player/Bogdan-Bogdanovic/Summary/24809,,0.0,,93.0,83.0,1.4766968747,1.14,313.0
400,Bogdan Bogdanovic,2013.0,,,,,,,0.408199983999,7.23955907496,2.89447625368,0.329818405286,5.79721545067,1.66975503261,1.94629562751,4.70209121405,7.70646583477,,20.37009132,,3.74,0.43286595683,7970.51963472,5.36646248562,,2014.0,,,0.362183111149,,,13.7733459344,4.87659507775,2.77487239639,0.732341361643,0.77,4.72638615388,,1.2962271376,0.152949062363,,198.0,,Non-NBA,1174.31666667,35.8,,1.23904005921,,5.93846462507,7.23210590784,3.14,12.9931771111,,27.0,1.50533697593,,1.95026112959,40.41,6.6799232523,1.80368626228,1.412,http://basketball.realgm.com/player/Bogdan-Bogdanovic/Summary/24809,,0.0,,93.0,83.0,1.67016262677,1.26,313.0
401,Bogdan Bogdanovic,2014.0,,,,,,,0.417683614788,9.16706605733,3.74556388518,0.346135625623,7.7317344828,1.82964538297,2.68264301755,7.40668652361,8.38083533028,,21.37009132,,4.85,0.432267224932,7970.51963472,4.63732273272,,2014.0,,,0.372398839099,,,17.6675375021,6.44325564955,2.79569607442,0.780172083445,0.79,5.99347006942,,1.82644869773,0.149781035303,,198.0,,Non-NBA,2233.8,35.8,,0.984516903611,,4.15318829449,7.1573285707,3.52,17.2149883717,,27.0,1.65819337156,,2.95877084391,44.19,5.58479575718,1.97833454646,1.577,http://basketball.realgm.com/player/Bogdan-Bogdanovic/Summary/24809,,0.0,,93.0,83.0,1.82738651224,1.435,313.0
402,Bogdan Bogdanovic,2015.0,,,,,,,0.433341535132,7.13079938625,2.97776508822,0.356366906274,7.41328790216,1.6088965604,2.69254731457,5.9841370511,7.88314715424,,22.37009132,,3.91,0.708406657376,5977.88972604,4.45230175011,,2014.0,,,0.381785233201,,,15.0363841587,5.69374681668,2.23325909893,0.78726619494,0.53,5.03188237278,,1.8869370289,0.170122902728,,198.0,,Non-NBA,1914.95,35.8,,0.983788426974,,4.41819655063,5.36892638185,2.46,15.6563663531,,27.0,1.48200568212,,2.12836474442,23.55,5.44730088928,1.515714396,1.103,http://basketball.realgm.com/player/Bogdan-Bogdanovic/Summary/24809,,0.0,,93.0,83.0,1.40740677209,1.025,313.0
403,Bogdan Bogdanovic,2016.0,,,,,,,0.469630816041,8.02417710407,3.70715927683,0.377687228068,7.33790084719,1.36026490125,2.83355611647,6.39041108164,6.14279580821,,23.37009132,,3.72,0.555751756826,5977.88972604,4.97933357876,,2014.0,,,0.418772245117,,,15.9304373943,6.64270789755,2.31284770058,0.79584054429,0.55,5.05518626193,,1.92687865523,0.165112240814,,198.0,,Non-NBA,2018.53333333,35.8,,1.14208565694,,4.83923348694,5.44162664603,2.63,17.5843791488,,27.0,1.7272978451,,2.63290658501,26.71,6.14387272717,1.59330307195,1.174,http://basketball.realgm.com/player/Bogdan-Bogdanovic/Summary/24809,,0.0,,93.0,83.0,1.52045516943,1.101,313.0
404,Bogdan Bogdanovic,2017.0,,,,,,,0.529869289312,8.88654988557,4.60617472865,0.359874234262,7.667582498,0.908641909506,2.86217250916,8.17250714112,3.91193073801,,24.37009132,,3.23,0.339381675687,3985.25981736,5.29951844937,,2014.0,,,0.445530862019,,,17.04361364,7.51196702154,1.43575633082,0.874415598203,0.58,6.26514997447,,2.60066125313,0.190241204279,,198.0,,Non-NBA,1224.5,35.8,,0.913981748777,,4.25683327887,3.52072213776,2.82,20.0429185587,,27.0,1.96850992739,,3.63886850187,33.9,6.18391868412,1.13166130673,1.246,http://basketball.realgm.com/player/Bogdan-Bogdanovic/Summary/24809,,0.0,,93.0,83.0,1.04970499799,1.152,313.0
405,Bojan Bogdanovic,2006.0,,,,,,,0.400099831423,5.00661635143,1.99694775127,0.26709534415,4.25785391495,0.48921337316,1.12754157124,2.36870255995,0.913997313824,10.646032475,16.70342466,,,0.191106290483,1989.29657534,2.55297774642,2.12265897306,2011.0,2011.0,2011.0,0.327590048313,,,9.56550523751,3.07891881496,0.560054554143,0.4,,2.67023068006,,0.300092518877,0.0927847220081,,203.0,14.3094455465,Non-NBA,162.0,,,0.930479744674,3.57301209393,5.80563900092,2.35795968615,,6.97751492024,3.61981005728,31.0,0.477765726208,,1.45498063024,,3.55545574585,0.381986451242,,http://basketball.realgm.com/player/Bojan-Bogdanovic/Summary/9740,,2.61361538462,6.05723076923,102.0,83.1676307032,0.389189845321,,
406,Bojan Bogdanovic,2009.0,,,,,,,0.457012116939,5.92553461961,2.66662851519,0.314318775359,5.89662050545,0.519341824118,1.85501595169,4.45779605548,0.837536161597,10.646032475,19.70342466,,,0.735526084542,1989.29657534,4.48688866366,2.12265897306,2011.0,2011.0,2011.0,0.376132978097,,,12.2779987723,4.47275853046,0.591523545641,0.793,,9.48884197653,,2.08591135244,0.259974346512,,203.0,14.3094455465,Non-NBA,286.95,,,1.62635554707,3.57301209393,4.88464996696,2.11545134075,,13.5096851065,3.61981005728,31.0,1.36597701415,,2.94320845581,,6.24293110284,0.510644360855,,http://basketball.realgm.com/player/Bojan-Bogdanovic/Summary/9740,,2.61361538462,6.05723076923,102.0,83.1676307032,0.44942649881,,
407,Bojan Bogdanovic,2010.0,,,,,,,0.639340307315,5.93712183248,3.81120331455,0.451474699771,7.77597587725,1.06154763129,3.67929933892,1.83266704993,2.09183601831,10.646032475,20.70342466,,0.2,0.0,3978.59315068,4.83982397093,2.12265897306,2011.0,2011.0,2011.0,0.518879124408,,,14.4752189347,7.48862161392,1.57025828763,0.545369942197,0.23,2.8150373237,,0.915210969127,0.114701315895,,203.0,14.3094455465,Non-NBA,224.9,,,1.44314909022,3.57301209393,3.40418022374,3.79356614185,1.38,18.6877190963,3.61981005728,31.0,1.12865587179,,1.65292625006,14.86,6.24264829753,1.25216511353,0.628,http://basketball.realgm.com/player/Bojan-Bogdanovic/Summary/9740,,2.61361538462,6.05723076923,102.0,83.1676307032,1.26261618162,0.654,
