,Name,Season,FG% 2pt Jumpers,Max_Vert,NS_Vert,IS_Score,P_Score,D_Score,OS_Score,%assisted at rim,3PA,FGA,FGM,WtHr,FG%,FG% at rim,Height,WHr,%of shots 3pt,3P%,PTS,0,FT%,%assisted 3s,3PM,FTr,FGatRim,FTA,% shots 2pt J,%assisted 2pt J,TOV,FTM,% shots at rim,PF,STL,2ptJUnAssisted,3ptJUnAssisted,RimUnAssisted,TRB,Weight,Agility,DEF,2ptJ,Stocks,RSB,RSB2,OFF,ATr,Speed,BLK,AST,Stocks2,MIN,2P%,2PA,2PM,3PAr,A_Score,Age,Born,Drafted,FGM_z,Pick,Url,WSPredict,WSTOT,Wingspan,Vert_adj,Move_adj,OS,IS,D,P,IS2,OS2
318,Axel Toupane,2014.0,,31.75,29.25,2.15972871,0.7514397265,0.4109305246,0.4441105921,,2.071116128,5.848050884,2.249926211,0.47263681592,0.117690656598,,2849.66682263,1.06447976843,,0.0656572805535,13.4499912065,,0.120159221451,,0.645476243887,0.155836684014,,1.51543735174,,,0.840301864983,0.752215936151,,1.88298706103,1.08585342841,,,,1.85916525086,9.74679434481,1.82893411582,1.7398878734,,1.16721318713,2.19519522007,0.864332896665,0.790987382534,0.98426615349,2.22171892954,0.654328626902,1.06944949379,0.681838507143,7.36818194516,0.290952847,3.511327996,1.60939451,0.212722756,1.912153797,21.43972603,1992.560274,2014.0,0.5817901779,,http://basketball.realgm.com/player/Axel-Toupane/Summary/25855,0.19,0.19,209.55,928.6875,4.06337754599,1.47506672566,7.92544333516,1.56871962224,2.34388872544,7.92544333516,1.47506672566
319,Axel Toupane,2015.0,,31.75,29.25,2.15972871,0.7514397265,0.4109305246,0.4441105921,,3.452503714,8.843887548,3.124264144,0.47263681592,0.11867116948,,2849.66682263,1.06447976843,,0.0882594880091,22.0684271342,,0.0606241398036,,1.01674751995,0.168151672798,,2.04598613835,,,1.06550469285,0.783907463034,,1.85503722847,0.995238860174,,,,1.96254894742,9.74679434481,1.82893411582,1.89288874316,,1.09502068337,2.24736927718,0.892018060114,0.702185197301,1.08794235004,2.22171892954,0.675791791782,1.22488328179,0.674181102709,6.92549696046,0.2763217154,4.95069223,1.973385564,0.2558524655,1.912153797,22.43972603,1992.560274,2014.0,0.5742194711,,http://basketball.realgm.com/player/Axel-Toupane/Summary/25855,0.19,0.19,209.55,928.6875,4.06337754599,1.63568704001,7.98235381881,1.59498963512,2.64827125828,7.98235381881,1.63568704001
320,B.J. Young,2012.0,,34.5650411911,28.7181766731,,,,,,5.287772678,18.07619259,8.072875524,0.424870466321,0.303128800544,,2681.24168996,1.08538089556,,0.203468609647,93.7481369652,,0.410172407,,1.60046494616,0.291428154036,,4.70637042771,,,2.45492643301,1.60878748628,,2.22161231609,1.33617403881,,,,2.25521242591,9.05538513814,1.81214754378,1.9118703523,,1.4735620365,2.69395028933,1.87222330091,1.13769297914,1.0423434694,2.20943424841,0.788231125906,1.39189363383,0.911139962379,6.00017648771,0.4909062388,12.41800038,5.922687556,0.2964585646,,18.59817352,1993.401826,2013.0,0.6534594224,,http://basketball.realgm.com/player/BJ-Young/Summary/24161,0.0,0.0,203.835,992.64495964,4.00382084641,2.51056127109,10.5926182075,1.78651932948,3.05656978806,10.5926182075,2.51056127109
321,B.J. Young,2013.0,,35.2093163035,29.3077110664,,,,,,4.483388563,19.205913,7.656914244,0.424870466321,0.25564937481,,2681.24168996,1.08538089556,,0.0829108038556,79.8121724351,,0.299418309,,0.90316767591,0.288485627793,,4.87556309264,,,2.08950968744,1.56290162774,,1.93394047763,0.97215375682,,,,2.29577512096,9.05538513814,1.8106196087,1.94903601429,,1.14241608799,2.56431236867,1.33916659949,1.148531489,1.22897311954,2.21378650754,0.774613662042,1.49439443069,0.763752477214,6.070737728,0.475604023,14.59012343,6.741756896,0.2365754131,,19.59817352,1993.401826,2013.0,0.6534594224,,http://basketball.realgm.com/player/BJ-Young/Summary/24161,0.0,0.0,203.835,1031.90446907,4.00832526002,1.71684881595,10.7581728628,1.63283855441,3.23504024428,10.7581728628,1.71684881595
322,B.J. Young,2016.0,,34.9788327226,29.0536094846,,,,,,0.4768677056,9.744529578,4.417639817,0.424870466321,0.247693226385,,2681.24168996,1.08538089556,,0.459816275819,43.3429091804,,0.325655420892,,0.423246329904,0.381496489477,,4.92494390288,,,1.90890987904,1.48589729793,,1.83607437077,1.13986618469,,,,1.82019759477,9.05538513814,1.8129926618,1.57821523469,,1.60056729537,2.42382651009,2.33126513231,0.814172972655,1.1273962628,2.21510595528,1.06000919119,1.39173262841,1.13171368105,4.87060664949,0.3868832045,8.974077283,3.90521953,0.03904078618,,22.59817352,1993.401826,2013.0,0.4847702275,,http://basketball.realgm.com/player/BJ-Young/Summary/24161,0.0,0.0,203.835,1016.26134615,4.01597084203,1.78943537261,9.52505186958,1.76282276594,3.02070086303,9.52505186958,1.78943537261
323,Beau Beech,2013.0,0.41,32.5451209301,26.0,,,,,0.407,6.678050531,12.86745167,4.714831794,0.47572815534,0.225527912894,0.449735481144,2956.65621945,1.01664779477,0.47642523023,0.16078087877,41.6820215964,,0.134217728,0.481481944321,1.69401452994,0.19186197718,1.41843626633,2.40122417012,0.275194514787,0.417461035004,1.99668582747,0.852668809855,0.459347363114,2.80808776145,1.37755162263,9.70255600424,25.7340676343,12.5985614455,2.6537589201,9.89949493661,1.8574175621,2.28515737773,0.971772750215,1.66287248994,3.13170581693,3.40489090551,1.23381218871,0.964610516295,2.21943253166,0.965088022916,1.22517275858,1.13271556215,5.9414861773,0.4515857554,5.255116252,2.305638229,0.525963177,,18.83333333,1994.166667,2016.0,0.6534594224,,http://basketball.realgm.com/player/Beau-Beech/Summary/45134,0.0,0.0,208.28,846.173144183,4.1224129622,1.88229264685,8.59488868719,1.90269717463,2.71586901296,8.59488868719,1.88229264685
324,Beau Beech,2014.0,0.25,32.0259827324,26.0,,,,,0.316,6.725261075,11.55393545,3.940504742,0.47572815534,0.202195767305,0.29385521605,2956.65621945,1.01664779477,0.565697360786,0.192485025097,44.5084294862,,0.559476224,0.368255999281,1.86238545633,0.304255794605,0.907320011994,3.51245437754,0.233760899142,0.192305734113,1.88953487117,1.39322376021,0.414728827067,2.52688232077,1.08282148713,6.4457736614,25.8319013842,9.35735389553,2.47975340226,9.89949493661,1.8574175621,2.21074628599,0.644935404672,1.26758136279,2.78494873333,1.76945834423,1.0988022407,0.8233636427,2.21943253166,0.811778400495,1.06689394229,0.844726121646,6.11809719804,0.3164737917,3.822015217,1.175164773,0.589898642,,19.83333333,1994.166667,2016.0,0.6534594224,,http://basketball.realgm.com/player/Beau-Beech/Summary/45134,0.0,0.0,208.28,832.675551043,4.1224129622,2.39117392398,8.47566238112,1.67015181097,2.40897700571,8.47566238112,2.39117392398
325,Beau Beech,2015.0,0.473,30.4538407685,26.0,,,,,0.484,8.060970325,14.26971857,5.380036887,0.47572815534,0.235428273918,0.380398639587,2956.65621945,1.01664779477,0.541068335795,0.180995336235,58.864919945,,0.480048687,0.610673479936,2.06999437152,0.231717002744,1.21995263596,3.13396281787,0.255350234431,0.524511815122,1.8478115146,1.25917969647,0.417133072292,2.36997736719,1.28164690379,10.4345878696,28.2660774557,11.3895990431,2.85204815405,9.89949493661,1.8574175621,2.60377432471,1.04567272851,1.42289253101,3.18728753453,2.25922461639,1.13118355388,0.965120373222,2.21943253166,0.786171113614,1.19441110711,0.890023100303,6.27758289758,0.4540211177,5.021872604,2.215186761,0.5724928924,,20.83333333,1994.166667,2016.0,0.6534594224,,http://basketball.realgm.com/player/Beau-Beech/Summary/45134,0.0,0.0,208.28,791.79985998,4.1224129622,2.37476274749,9.0250551979,2.01525754166,2.65023582076,9.0250551979,2.37476274749
326,Beau Beech,2016.0,0.296,33.9587463607,26.0,,,,,0.472,7.312380391,13.84607084,5.598867093,0.47572815534,0.260790831095,0.519216848725,2956.65621945,1.01664779477,0.49055259453,0.21165138992,64.7802317676,,0.489303872,0.641641050625,2.07921490159,0.281299349843,1.70655557411,3.71952962097,0.241028525683,0.353553390593,1.5530613951,1.41553946925,0.477493455453,2.37381150726,1.21689962117,7.83089159313,26.9201311039,14.2468744021,2.85409003222,9.89949493661,1.8574175621,2.59874696517,0.784069859959,1.44230170374,3.19782177687,2.68891451875,1.14063417211,1.11749546884,2.21943253166,0.879887778988,1.25958652471,0.970632130806,6.29341927885,0.4528320148,5.499251871,2.419409252,0.5352176303,,21.83333333,1994.166667,2016.0,0.6534594224,,http://basketball.realgm.com/player/Beau-Beech/Summary/45134,0.0,0.0,208.28,882.927405379,4.1224129622,2.55412660916,9.16270938775,2.01748612849,2.7667185984,9.16270938775,2.55412660916
327,Ben Bentil,2015.0,0.35,33.0,29.0,,,,,0.673,1.538050334,10.36226348,4.013082986,0.519417475728,0.244627319905,0.364212849856,2956.65621945,1.08242774703,0.0725811545789,0.125966256235,35.079740382,,0.335702375,1.0,0.498565199397,0.392052045847,2.35537263591,4.17118141461,0.335364385943,0.718055858175,1.74454068134,1.43541476131,0.770064932327,2.83761998654,0.713779984869,9.16301785964,12.3396508486,17.6430396215,3.16304118057,10.3440804328,1.81659021246,2.30860689594,0.919261979413,1.09031693677,3.34568685513,1.86081391895,1.66932194093,0.846473455332,2.21681363608,0.907855788577,1.0608906675,0.767006509697,5.89989735358,0.4150136695,8.955501698,3.610945424,0.1504229503,,19.756621,1995.243379,2016.0,0.6534594224,51.0,http://basketball.realgm.com/player/Ben-Bentil/Summary/80300,0.0,0.0,217.17,957.0,4.02704195415,1.64778979433,9.4844881703,1.4181547972,2.39006614799,9.4844881703,1.64778979433
328,Ben Bentil,2016.0,0.387,33.0,29.0,,,,,0.63,4.700775608,18.63444802,7.638623846,0.519417475728,0.266832169183,0.498856882282,2956.65621945,1.08242774703,0.161041410823,0.144665904542,97.9388492019,,0.478211768,0.613441400625,1.23534977792,0.384966575928,3.05988279144,6.36040550881,0.430439898916,0.742210262108,1.70781004961,2.01730894932,0.615629758865,2.2567147538,0.992739513871,15.2577774108,21.5851192813,21.0102315655,3.06160930525,10.3440804328,1.81659021246,2.48711894951,1.53093033797,1.47247065621,3.39729618541,3.30530095424,1.47728466409,0.883152872198,2.21681363608,1.04282867769,1.08779382244,1.03903605951,6.39526159812,0.4619311745,13.72448269,6.159448934,0.2556531644,,20.756621,1995.243379,2016.0,0.6534594224,51.0,http://basketball.realgm.com/player/Ben-Bentil/Summary/80300,0.0,0.0,217.17,957.0,4.02704195415,2.26748342604,10.7981321245,1.93423015627,2.43985863772,10.7981321245,2.26748342604
329,Ben Gordon,2003.0,,37.5,31.5,17.09024252,4.709856034,2.690673208,4.979514214,,5.832089778,17.26021652,6.795359468,0.476439790576,0.250542157398,,2639.67251757,1.10762906801,,0.210903064866,84.5249593222,,0.527514112,,1.75384979473,0.325390152561,,5.0759047804,,,2.59764481172,1.76386178228,,1.98007677957,1.13786689116,,,,2.23741681097,9.53939201417,1.78605710995,2.00474972578,,1.238243108,2.55720159168,1.24333179631,1.01427057124,1.16459790504,2.22465158246,0.698834506786,1.5426778029,0.745452664977,6.31082695616,0.4075643692,10.8942309,4.313813723,0.3424334222,12.94346978,19.74178082,1983.258219,2004.0,0.6534594224,3.0,http://basketball.realgm.com/player/Ben-Gordon/Summary/214,7.595,32.45454545,204.47,1181.25,3.97335477601,2.70872490656,9.93393541602,1.71639418735,3.34981968397,9.93393541602,2.70872490656
330,Ben Gordon,2004.0,,37.5,31.5,17.09024252,4.709856034,2.690673208,4.979514214,,6.341025798,16.88978294,6.507705106,0.476439790576,0.242946036163,,2639.67251757,1.10762906801,,0.218425925534,79.4752068443,,0.569722789,,1.90059385967,0.285605907771,,4.38338501945,,,2.23500327078,1.62068655359,,2.05982070652,1.24345633176,,,,2.3906126104,9.53939201417,1.78605710995,2.17613324707,,1.31195400354,2.72694920385,1.24367805953,1.01555598292,1.23012746347,2.22465158246,0.64682100417,1.52939166305,0.721272515293,6.51174532964,0.3877101387,9.880391299,3.721773206,0.3804815802,12.94346978,20.74178082,1983.258219,2004.0,0.6534594224,3.0,http://basketball.realgm.com/player/Ben-Gordon/Summary/214,7.595,32.45454545,204.47,1181.25,3.97335477601,2.79374774616,9.66555076591,1.81379392191,3.30756779866,9.66555076591,2.79374774616
331,Ben McCauley,2007.0,,36.4102888083,30.9420198221,,,,,,0.05917348152,12.55108349,6.515491241,0.52427184466,0.379222846719,,2956.65621945,1.02596056298,,0.0,57.1139415491,,0.278445077,,0.0,0.34832710479,,4.27880569487,,,2.12204145867,1.4151403464,,2.25044816714,1.08447183596,,,,2.87715458935,10.3923048454,1.80760598999,2.31812084737,,1.37651524049,3.1894847136,2.64520809285,1.43192224276,1.13524875069,2.21756996833,0.920744607311,1.41449762834,0.958844812076,6.43213591095,0.5248011972,13.06603622,6.662040632,0.004777977369,,20.3196347,1986.680365,2009.0,0.6534594224,,http://basketball.realgm.com/player/Ben-McCauley/Summary/1788,0.0,0.0,209.55,1126.60787804,4.00849275796,1.37802106969,10.8558106725,1.85968363394,3.08314169915,10.8558106725,1.37802106969
332,Ben McCauley,2008.0,,36.1746194735,30.5474199202,,,,,,0.0,11.09219563,4.339409666,0.52427184466,0.248001460339,,2956.65621945,1.02596056298,,0.0,32.9413605997,,0.413493625,,0.0,0.295746576571,,3.3113664778,,,2.20902256627,1.27445039448,,2.55812773567,0.964672210961,,,,2.75607321184,10.3923048454,1.81264791099,2.21382261665,,1.31799315347,3.05500335542,2.38768116065,1.3967655196,1.01125527845,2.22219212247,0.947660780291,1.31330152192,0.930770888327,5.81562195641,0.3933048015,11.61162263,4.437013641,0.0,,21.3196347,1986.680365,2009.0,0.6534594224,,http://basketball.realgm.com/player/Ben-McCauley/Summary/1788,0.0,0.0,209.55,1105.04129151,4.02805190861,1.39388923183,9.78761450479,1.65350459918,2.89427936163,9.78761450479,1.39388923183
333,Ben McCauley,2009.0,,36.4379228794,30.9240246985,,,,,,0.0,12.49250183,5.964286572,0.52427184466,0.335311645524,,2956.65621945,1.02596056298,,0.0,59.0667488117,,0.359425431,,0.0,0.44310386457,,5.42396633442,,,1.77650178685,1.72982442664,,1.90615682959,1.13978643789,,,,3.39985260416,10.3923048454,1.80165869309,2.83433847361,,1.39594759425,3.67527786921,3.12314437854,1.52988408046,1.11196363524,2.21801365709,0.897747581047,1.31236396535,0.95844232974,6.10031895202,0.4799822725,13.07750257,6.098438017,0.0,,22.3196347,1986.680365,2009.0,0.6534594224,,http://basketball.realgm.com/player/Ben-McCauley/Summary/1788,0.0,0.0,209.55,1126.80722709,3.9961035867,1.48202897024,10.716688474,2.21911867464,2.87439725295,10.716688474,1.48202897024
334,Ben McCauley,2013.0,,36.1313121548,30.2478080719,,,,,,2.721186064,16.59213502,6.335954065,0.52427184466,0.265586315474,,2956.65621945,1.02596056298,,0.209560210098,74.4858922947,,0.411830784,,0.933300718705,0.406550621002,,7.06324136414,,,1.88420379777,1.66761338385,,2.15427713978,1.14360943289,,,,3.24534193884,10.3923048454,1.79919394427,2.82709114763,,1.34688684061,3.51373710761,2.64074031705,1.40755335185,1.07529914051,2.22837295815,0.843516830711,1.31920773774,0.90205416679,6.05818817915,0.4290778784,13.47129803,5.203731491,0.1716493432,,26.3196347,1986.680365,2009.0,0.5346717453,,http://basketball.realgm.com/player/Ben-McCauley/Summary/1788,0.0,0.0,209.55,1092.89299545,4.00927513189,2.17834328267,10.2749800045,2.11550065035,2.88651252599,10.2749800045,2.17834328267
335,Ben McCauley,2014.0,,35.2979288591,29.5490448498,,,,,,2.475146775,6.258477051,2.366649512,0.52427184466,0.0758364953185,,2956.65621945,1.02596056298,,0.049843997241,14.7503889716,,0.0362134197622,,0.778573906562,0.130593765694,,1.84639153383,,,0.828858590644,0.740565282808,,1.18322108036,0.895922527677,,,,1.86171437686,10.3923048454,1.80910454356,1.72459719384,,1.0518635171,2.13831645918,0.919251351706,0.825340331513,0.935350329921,2.22214345134,0.742378496641,1.09547558841,0.702684885791,7.26445022272,0.2146538255,3.50098902,1.551601178,0.1785658817,,27.3196347,1986.680365,2009.0,0.5622972456,,http://basketball.realgm.com/player/Ben-McCauley/Summary/1788,0.0,0.0,209.55,1043.02008296,4.02008981427,1.5461574189,7.61699914248,1.6888783049,2.36985319832,7.61699914248,1.5461574189
336,Ben McCauley,2015.0,,35.876126281,30.0452732783,,,,,,5.03513892,16.12450863,5.596368869,0.52427184466,0.230355639784,,2956.65621945,1.02596056298,,0.142714852023,56.8146569602,,0.442450728,,1.22356544683,0.287885459141,,4.34830991337,,,1.56489556038,1.35668887332,,2.06907363958,1.0751260368,,,,2.85379881246,10.3923048454,1.80266041752,2.52511109379,,1.18624522469,3.09052510022,1.53802429621,1.23426106751,1.17483167655,2.22602127902,0.708011369574,1.31435139607,0.734124844044,5.97380961187,0.4317657349,10.43068114,4.10339154,0.3261127273,,28.3196347,1986.680365,2009.0,0.5813171726,,http://basketball.realgm.com/player/Ben-McCauley/Summary/1788,0.0,0.0,209.55,1077.90801828,4.01276044825,2.02825912774,9.75899566986,1.88680294325,2.8725941557,9.75899566986,2.02825912774
